"They came in strength to see the fight.
","그들 많은 사람들이 쫓아와서 싸움 구경을 했다.
"
"They fetched about into a narrow lane.
","그들은 길을 돌아가서 작은 골목으로 꺾어 들어갔다.
"
"I shall be delighted to come.
","나는 흔쾌히 올 것이다.
"
"What products do you want to purchase this time?
","당신이 이번에 온것은 주로 어떤 물건을 좀 사려고 한 것입니까?
"
"Let's go somewhere off the beaten track this summer.
","금년 여름에는 사람이 많이 가지 않는 곳으로 피서를 갑시다.
"
"She subjected his work to close scruting.
","그녀는 그의 작품을 자세하고 철저한 심사를 받게 하였다.
"
"My house is large,but his is as large again .
","나의 집은 크지만, 그의 집은 나의 집의 두배나 된다.
"
"My friends merged into the crowd and I lost sight of them.
","나의 친구들이 군중 속으로 사라져서 나는 그들을 시야에서 놓쳐버렸다.
"
"He wants everything just so.
","그는 모든 물건을 정연하게 놓으려 한다.
"
"I want the white one.
","나는 그 하얀 것을 원한다.
"
"A special train was provided for the football supporters.
","기차 한대가 오로지 축구팬들이 타도록 제공되었다.
"
"I'm sorry I'm late; I was in a meeting and couldn't get away.
","늦어서 미안합니다. 회의가 있어서 몸을 뺄 수가 없었습니다.
"
"She is sitting among her children.
","그녀는 그녀의 아이들 사이에 앉았다.
"
"His books occupy a lot of space.
","그의 책이 매우 많은 공간을 차지했다.
"
"This is the task cut out for the next week.
","이것은 다음주로 안배한 일이다.
"
"Most of the hotel staff sleep in.
","호텔에서 일하는 사람들 다수가 호텔에서 숙식한다.
"
"More copies of the novel will be issued to answer to the popular demand.
","이 소설을 더 많이 발행하여 군중의 수요를 만족시킨다.
"
"She bound up her hair in a towel.
","그녀는 수건으로 머리를 싸맸다.
"
"Pay attention to the traffic signs.
","교통 표지에 주의해라.
"
"I'm afraid this room doesn't exactly correspond to our requirements.
","나는 이 방이 우리들의 요구에 완전히 부합되지 않을까 봐 걱정이 된다.
"
"We can easily show this gas to be different from air.
","우리는 이러한 종류의 기체와 공기가 다르다는 것을 아주 쉽게 증명할 수 있다.
"
"By the time I got to the top I was completely breathless.
","내가 산 꼭대기에 도착했을 때 이미 숨이 가빠서 헐떡거렸다.
"
"The weather seemed favorable for the flight.
","날씨가 비행하기에 유익한 것 같다.
"
"I've known Martin for years.
","나는 마틴을 몇 년간 알아왔다.
"
"All his commands were quickly obeyed.
","그의 모든 명령은 신속하게 복종되었다.
"
"If you cannot go,neither can I.
","만약 당신이 갈 수 없다면 나도 갈 수 없다.
"
"Being a woman is synonymous with being a second-class citizen,in her opinion.
","그녀의 관점에서, 여자가 되는 것은 2등 시민이 되는 것의 동의어이다.
"
"There's no sugar in the bowl.
","그릇에 설탕이 없다.
"
"The Indians encompassed the fortress.
","인디안들이 요새를 포위했다.
"
"The play needed many rehearsals.
","이 연극은 여러 차례의 리허설을 필요로 한다.
"
"I don't feel up to talking with anybody else now.
","나는 현재 다른 사람과 말을 하고 싶지 않다.
"
"The governor fled and the reactionary authorities broke down.
","총독이 도망가서, 반동당국은 와해되었다.
"
"Charles and Kate always go Dutch at the restaurant.
","찰스와 케이트는 식당에서 밥을 먹을 때 항상 각자 계산한다.
"
"We have received your favour of yesterday's date,and have pleasure in enclosing you our samples as follows:
","귀사가 어제 보내온 편지를 받았습니다. 우리는 아래의 견본품을 보내려고 합니다.
"
"We got behind him to be our group leader.
","우리는 그가 우리의 조장이 되는 것을 찬성한다.
"
"You may be joking,but he's simple enough to believe you.
","당신은 아마도 농담을 하고 있는 것이겠지만, 그의 머리는 단순해서 결국 너를 믿을 것이다.
"
"This event will be a good story for the paper.
","이 사건은 신문 기사의 좋은 소재가 될 것이다.
"
"His bravery inspired us.
","그의 용기가 우리들을 고무시켰다.
"
"I wonder whether the examiners have decided our fate yet?
","시험관들이 이미 우리들의 전도를 결정해 놓은 것은 아닌지 모르겠다.
"
"We're twenty kilometres from town as the crow flies,but nearly thirty by road.
","우리는 도시의 직선 거리로부터는 20킬로미터이지만 노정은 30킬로미터이다.
"
"The children sat on the high wall,their legs dangling.
","아이들은 높은 담에 앉아 발을 흔들었다.
"
"Let us know definitely when we may expect settlement.
","우리는 언제 이 상품대금을 확실히 청산할 수 있는지 알고 싶다.
"
"They ventured out on the stormy sea to rescue the shipwrecked people.
","그들은 거칠고 사나운 파도를 무릅쓰고 해난을 당한 사람을 구제했다.
"
"The demand now exceeds supply.
","수요가 현재 이미 공급을 초과했다.
"
"Now now! Don't take so many biscuits; You are not the only pebble on the beach.
","됐어! 과자를 그렇게 많이 가져오지 마. 너 혼자만의 것이 아니잖아.
"
"This is the identical hotel that we stayed in last year.
","여기가 바로 우리가 작년에 묵었던 그 호텔이다.
"
"May we have details of ...?
","우리는 -한 상세한 상세한 정보를 얻을 수 있습니까?
"
"She was studying to build up her algebra.
","그녀는 자신의 대수학 수준을 높이기 위해서 공부하고있다.
"
"English has many affinities with German.
","영어와 독일어는 많은 비슷한 점이 있다.
"
"It's five minutes off five o'clock.
","5시까지는 아직 5분 모자란다.
"
"A scene of prosperity spreads out before us.
","활기차게 발전하는 정경이 우리 앞에 펼쳐졌다.
"
"soon learnt,soon forgotten.
","빨리 배우고, 빨리 잊는다.
"
"I feel malaise.
","나는 불편하게 느껴진다.
"
"He sided with the plan to build a reservoir.
","그는 물창고를 수리하는 계획을 지지했다.
"
"They have saddled up their horses and got ready to set off.
","그들은 이미 안장에 타고 출발 준비를 했다.
"
"If there is going to be a football match,please count me in.
","만약 축구 시합을 한다면, 나도 참가자에 넣어주십시오.
"
"The next entry in this dictionary is the word ""entwine"".
","이 사전의 다음 표제어는 ""entwine""이다.
"
"Music is my middlename.
","음악은 나의 특기이다.
"
"The reinforcements scattered the enemy and raised the siege on the fort.
","원조군은 적군을 흩어지게 하고 요새의 포위를 풀었다.
"
"I felt much the better for the work.
","나는 일했지만 오히려 편했다.
"
"The proposal will come before the general assembly tomorrow.
","제안은 내일 대회심의에 제출될 것이다.
"
"This soil has good drainage.
","이 땅은 매우 훌륭한 배수 시설이 있다.
"
"Account sales will be forwarded to you quarterly.
","판매명세서를 각각 한차례 보냈다.
"
"She folded up the paper to make a toy aircraft.
","그녀는 종이로 비행기를 접었다.
"
"Christmas is one of the festivals of the Christian church.
","성탄절은 기독교의 즐거운 명절이다.
"
"A set of tools goes with each tractor.
","매 트랙터 한 대에 공구 한 다스가 추가로 부여된다.
"
"She set herself to finish her homework.
","그녀는 온 힘을 다해 대책을 강구해 집안일을 다 했다.
"
"I'm going to record that television play on my video.
","나는 나의 비디오로 그 드라마를 녹화하려고 한다.
"
"That's a hell of a good car.
","이 자동차는 정말 멋지다!
"
"He shows no repentance for what he has done.
","그는 자신이 한 일에 대해 조금도 뉘우치지 않았다.
"
"If you are interested in any further information,please let us know.We are always ready to serve you.
","만일 당신측이 기타 다른 상황에 대해 관심이 있다면 통지해 주십시오. 우리측은 언제라도 당신을 위해 봉사할 수 있습니다.
"
"The agreements provide for united action.
","연합행동을 취하는 규정에 협의하다.
"
"He is not afraid to speak out his mind.
","그는 자신의 생각을 이야기하는 것을 두려워하지 않는다.
"
"The flying spray had iced up every inch of the deck and everything on it.
","흩날리는 물보라가 모든 갑판과 갑판 위의 모든 물건을 모두 얼음으로 덮었다.
"
"What was his reaction to this news?.
","이 소식에 대한 그의 반응은 어떻습니까?
"
"John wrote that his barracks was a lively were inspected daily.
","병영은 매일 검열을 받는다.
"
"You are very much loved,appreciated and missed.
","우리는 매우 당신을 사랑하고, 당신을 소중히 여기며, 당신을 그리워합니다.
"
"We'll burn off that plot of land.
","우리는 그 땅의 초목을 모두 제거할 것이다.
"
"The new event threw them into confusion.
","이 새로운 사건은 그들을 혼란속으로 빠뜨렸다.
"
"Please confirm your telephone message in writting.
","당신이 전화에서 말씀하신 일을 서면으로 확인해 주십시오.
"
"This shipment was not up to your own standard.
","이 물건들은 당신들 자신의 표준에 이르지 않았습니다.
"
"The machine works fine if you oil it.
","네가 그것에 기름만 좀 쳐 주면, 기계는 바로 잘 돌아갈 것이다.
"
"He retaliated against these attacks with sarcasm.
","그는 풍자로서 이러한 비난을 반격했다.
"
"I met a woman whom I know.
","나는 내가 알고 있는 한 부인을 만났다.
"
"He answered all the questions save one.
","한 문제를 제외하고 그는 모든 문제를 답했다.
"
"We shop exclusively at Macy's.
","우리들은 오직 매시 백화점에서 물건을 구입한다.
"
"He deceived me--he lied about the money.
","그는 그 돈에 관한 일을 나를 속였는데, 그가 거짓말했다.
"
"The report was condensed from reams of research deta.
","이 보고서는 많은 연구자료가 농축되어 이루어진 것이다.
"
"I am very interested in going abroad to obtain an advanced degree.
","나는 외국에 나가 깊이 연구해서 더 높은 학위를 따는 것에 매우 관심이 있다.
"
"He has grown out of his clothes (shoes) .
","그는 커서 자신의 옷과 신발을 입을 수 없다.
"
"The students have different degrees of ability.
","이 학생들의 능력의 정도는 각각 다르다.
"
"Out of sight,out of mind.
","눈에서 멀어지면 마음도 멀어진다.
"
"The only way to get at the facts is to make a thorough investigation.
","사실을 똑똑히 하고 싶다면, 유일한 방법은 주도 면밀한 조사를 하는 것이다.
"
"The boy was set up by the unexpected praise.
","생각지도 않은 칭찬은 이 아이를 진작시켰다.
"
"The trapped miners were cheered when they heard the rescue party.
","갇힌 광산 근로자는 구조팀이 온 것을 듣고 모두 기운이 났다.
"
"They ran together to the house.
","그들은 함께 그 집을 향해 뛰어갔다.
"
"The news got him hotted up.
","그 소식이 그를 흥분시켰다.
"
"Learning English takes quite a long time.
","영어를 배우는데는 아주 오랜 시간이 걸린다.
"
"They goaded him into doing it by saying he was a coward.
","그들은 계속해서 그에게 겁쟁이라고 하여서, 그가 그 일을 하도록 부추겼다.
"
"He can accomplish more in a day than any of us.
","그가 하루동안 완성한 일의 양은 우리 누구보다도 많다.
"
"A ferryboat get us across.
","한 척의 나룻배가 우리들을 맞은편 해안으로 보내주었다.
"
"I rather cottoned to the idea.
","나는 이 생각이 매우 좋아졌다.
"
"He is wanted for murder.
","그는 살인한 죄로 지명수배 당했다.
"
"I can only just lift it.
","나는 단지 그것을 제시할 수 밖에 없다.
"
"The bright moonlight stowed the Taj Mahal in all its glory.
","밝은 달빛이 태희릉을 비할 데 없는 장관으로 보이게 한다.
"
"The series circuit is a circuit where the current is not divided at any point.
","직렬 연결회로는 어떤 점에서 다시 분리되지 않는 회로이다.
"
"I must adjust my watch,it is slow.
","나는 반드시 시계를 맞춰야 한다, 그것이 느리다.
"
"We cannot entertain your claim.
","우리는 당신들의 클레임을 수리할 수 없다.
"
"The movements needed to ride a bicycle soon become automatic.
","자전거를 탄 동작은 곧 습관적인 기계 운동으로 변했다.
"
"The new release is at our local cinema.
","새 음반은 본 지역 영화관에서 먼저 상영된다.
"
"I often recreate myself with gardening.
","나는 항상 원예로 소일을 삼는다.
"
"His desk is screened off .
","그의 책상이 병풍에 의해서 가로막혔다.
"
"The junk laid by,drifting gently with the current.
","범선은 바람을 안고 정선하고 물을 따라 천천히 표류하고 있다.
"
"We'll reinforce them with iron straps.
","우리는 철판으로 보강하다.
"
"He has a forbearing nature; he accepts trouble with a smile.
","그는 천성적으로 참을성 있어 귀찮은 일을 당해도 웃어 넘긴다.
"
"He soon fell asleep,exhausted by the journey.
","여정이 피곤해서 그는 매우 빨리 잠이 들었다.
"
"The events of his childhood are shown in a flashback.
","그의 어린시절 이야기는 도서법(倒敍法)으로 나타냈다.
"
"He even pinches on necessities.
","그는 심지어 필수품조차도 절약해야 한다.
"
"He is going to bring in an important topic.
","그가 중요한 의제를 제출할 것이다.
"
"It's dogged as does it.
","끈기로 일에 성공하다.
"
"The moon was screened by clouds.
","달이 구름에 가렸다.
"
"It is commonsense to carry an umbrella in this weather.
","이런 날씨에 우산을 휴대하는 것은 당연한 것이다.
"
"He took all the trouble possible to help me.
","그는 가능한 모든 힘을 다해 나를 도왔다.
"
"Time was opportune for making a start.
","딱 출발하기 좋은 시간이다.
"
"I give you my word of honour I won't tell your secret.
","나는 명예로서 너에게 너의 비밀을 말하지 않을 것을 확신한다.
"
"Our team swept the series.
","우리팀은 연속시합에서 전승을 거두었다.
"
"The sailors hoisted the flag.
","선원들은 배위의 깃발을 올렸다.
"
"He went back to his Yan'an days.
","그는 연안에 있을 때를 추억했다.
"
"truly,I was astonished.
","나는 정말로 매우 놀랐다.
"
"We should be gratified to find that you can force a market for it.
","귀사가 이 상품의 판로를 찾을 수 있다는 것을 알게 되어 우리는 매우 기쁩니다.
"
"I know nothing about it beyond what we have read in the papers.
","이 일에 관해서는 신문에서 본 것 외에 나는 아는 게 하나도 없다.
"
"Please find her what she wants.
","그녀가 원하는 물건을 찾아서 그녀에게 주십시오.
"
"The fog shut down rapidly.
","안개는 아주 빨리 자욱해졌다.
"
"Bob's poor sportsmanship does not sit well with the coach.
","밥은 운동 예절을 지키지 않으나 코치는 이에 대하여 그렇다고 여기지 않았다.
"
"I want your advice on this work.
","나는 네가 이 일로 나에게 충고해 주길 희망한다.
"
"Both unemployed ,the Lamb couple had to pare down their household expenses.
","Lamb 부부 두 사람은 모두 실직하여 부득불 가계지출을 줄였다.
"
"The end of the post was buried in the ground.
","기둥의 끝부분은 땅 속에 묻어 있다.
"
"We had a lot of bother finding our way here.
","우리는 매우 큰 힘을 들여서야 이곳을 찾아냈다.
"
"We were robbed to the tune of fifty pounds.
","우리가 빼앗긴 돈은 50파운드이다.
"
"He's always afraid of making a fool of himself.
","그는 자신이 추태를 보일까봐 두려워서 늘 조심한다.
"
"I feel rather depressed this morning.
","나는 오늘 오전 그다지 상쾌하지가 않다.
"
"He retraced his steps back to where he had started from.
","그는 그가 출발했던 곳으로 되돌아갔다.
"
"either of them is good enough.
","그들 중의 어느 한 사람이라고 다 충분히 좋다.
"
"The two governments are completely in accord on the question of preserving peace.
","양국 정부는 평화를 유지하는 문제에 완전히 일치했다.
"
"All these anxietys made him look pale and tired.
","이런 걱정거리는 그를 보기에 피곤하고 창백하게 했다.
"
"Luck was with us and we won easily.
","우리는 운이 좋아서 쉽게 이겼다.
"
"As to the terms and conditions for the exhibition,please refer to the enclosed pamphlet.
","전시에 참가하는 조건에 관해서는, 동봉된 소책자를 참고하십시오.
"
"I stopped in order to ask the way.
","나는 좀 멈추고 길을 물었다.
"
"I suppose he would be about fifty when he obtained a doctorate.
","나는 그가 박사 학위를 받았을 때는 대체로 50세 정도이었을 것이라고 추측했다.
"
"gouge out sb.'s eyes
","누군가의 눈을 도려내다.
"
"I can smell when it's going to rain.
","나는 언제 비가 올지 예지할 수 있다.
"
"I feel with him in his sorrow.
","나는 그의 불행을 동정한다.
"
"We must pardon him his little faults.
","우리는 그의 작은 실수를 용서해 주어야 한다.
"
"Shall we vote vivavoce or by ballot ?.
","우리는 구두 표결할 것입니까 아니면 투표 표결할 것입니까?
"
"I had a heavy post yesterday.
","나는 어제 아주 많은 편지를 받았다.
"
"He said he would ginger the boys up a bit.
","그는 그가 아이들에게 좀 격려를 해 주어야겠다고 말했다.
"
"Her parents often spoke of their sufferings in the old society.
","그녀의 부모는 늘 그들의 옛날의 어려움을 얘기하였다.
"
"He begged the king for my life.
","나는 국왕에게 목숨을 살려 달라고 간청했다.
"
"You promised to go with us; what's make you cry off (going)?
","너는 본래 우리와 함께 가겠다고 했는데 왜 또 가지 않겠다는 거니?
"
"He fumed with rage because she did not appear.
","그녀가 나타나지 않았기 때문에, 그는 격노했다.
"
"I ate until I was fit to burst.
","나는 배가 터질 정도로 먹었다.
"
"The new toy engaged the child's attention.
","새 완구는 아이들의 주의를 끌었다.
"
"We have established where the boundary lies.
","우리는 이미 경계선이 어느 곳에 있는 지를 규명했다.
"
"Drawn up sharply by an unexpected question,I felt at a loss.
","갑자기 의외의 문제에 봉착해서, 나는 어찌할 바를 몰랐다.
"
"The matter is now being inquired into.
","이 일은 지금 조사 중이다.
"
"This drug will deaden the pain.
","이런 약은 고통을 없앨 수 있다.
"
"We have just received the wheat forwarded against our Purchase Contract No 5.
","5호 물품 주문계약 항목중 밀은 이미 도착하였다.
"
"We're not going to fall out over this ,are we?
","우리가 이것 때문에 싸울 수 없다. 그렇지?
"
"I was almost distracted.
","나는 거의 미칠 지경이었다.
"
"hammer at a typewriter
","타자기에서 타자하다.
"
"As a result of shrinkage,the shirt is now too small to wear.
","세탁 후 축소되어서, 그 셔츠는 지금 작아서 입을 수 없게 되었다.
"
"I blew ↔10 at cards the other night.
","요며칠 전 밤에 나는 도박을 해서 10파운드를 잃어버렸다.
"
"One glance at his face told me he was ill.
","그의 얼굴을 한번 보고 나는 그가 병이 났다는 것을 알았다.
"
"Now you see what comes of taking things for granted.
","지금 너는 당연히 나온 결과를 봐야 한다.
"
"A meat dish is a dish for meat; a wooden dish is a dish made of wood.
","고기 접시는 즉 고기를 담는 접시이고, 나무 접시는 나무로 만든 접시이다.
"
"I was angry with him for keeping me waiting so long.
","그가 나를 이렇게 오래 기다리게 하여, 나는 정말 그에게 화가 났다.
"
"We'll bring the date of the meeting forward from the 20th to the 18th.
","우리는 회의 날짜를 20일에서 18일로 앞당기려고 한다.
"
"She listened attentively and set down every word he said.
","그녀는 그가 한 말을 한자도 놓치지 않고 기억하려고 열심히 듣고 있다.
"
"Our company recently consolidated with a Japanese company.
","우리 회사는 최근 한 일본 회사와 합병하였다.
"
"The car has practically fallen apart.
","자동차가 그야말로 이미 사분오열되었다.
"
"They try to fine-draw an argument.
","그들은 자세하게 한 논거를 부연하려고 한다.
"
"He did not pay any attention to the advice.
","그는 이 충고에 전혀 주의하지 않는다.
"
"Everywhere people were busy,bustling about their tasks.
","사람들은 도처에서 모두 매우 바쁘게 열심히 일을 한다.
"
"I'll finish working at 5:30 and get home by 6 o'clock.
","나는 5시 30분에 퇴근해서 6시에 집에 돌아올 것이다.
"
"Her laughter charmed away his cares.
","그녀의 웃음 소리는 그의 고민을 없앴다.
"
"I expressed my indignation at being unfairly dismissed.
","나는 부당하게 해고를 당한 것에 대해 분개를 표시한다.
"
"Why will you tolerate that impudent fellow?.
","당신은 어째서 그 무례한 놈을 참으려 하는 거지요?
"
"We'd better find out where to hold the meeting.
","우리들은 어디에서 회의를 하는지 아는 것이 좋겠다.
"
"He overheard his wife talk with the maid.
","그는 무의식중에 아내가 하녀에게 말하는 것을 들었다.
"
"The wounded soldier opened his eyes,smiled at us,and then lapsed into unconsciousness again.
","부상자는 눈을 뜨고서 나를 향해 웃어 보이고는 다시 의식을 잃었다.
"
"The whole business falls under his management.
","전체 업무는 그가 관리한다.
"
"We need hardly say that...
","우리는 말할 필요 없다...
"
"The baby was conceived in March and born in December.
","아이는 3얼에 임신해서 12월에 출산했다.
"
"If he pleads with you to let him have his own way ,you mustn't give in to him.
","만약 그가 너에게 그의 방식을 따드도록 요구한다면, 너는 절대로 그를 의지할 수 없다.
"
"We managed to expel the enemy from the trench.
","우리들은 결국 적을 참호에서 몰아냈다.
"
"Is the machine operational yet?
","이 기계는 조작에 투입할 수 있습니까?
"
"You'd better break in the machine.
","너는 기계를 작동시켜서 각 부분을 좀 검사하는 게 좋겠다.
"
"This wine has a lot of kick in it.
","이 술은 효과가 있다.
"
"This by-path is wide enough for a truck to get by.
","이 좁은 도로의 폭은 트럭 한 대가 지날 만큼 충분하다.
"
"I doubt that John will come.
","내 생각에는 John이 꼭 올 것 같지는 않다.
"
"He's not ill; he's just work-shy.
","그는 아픈 것이 아니라, 단지 일을 하고 싶지 않을 뿐이다.
"
"John is accomplished in music.
","존은 음악을 잘한다.
"
"Don't let yourself be led away.
","무턱대고 따르지 마라
"
"He pined to see his wife and children.
","그는 그의 아내와 아이들을 보기를 바랬다.
"
"Her health is getting steadily worse.
","그녀의 건강은 끊임없이 악화되었다.
"
"I want something to eat .
","나는 먹을 것을 좀 원한다.
"
"I was loaded down with books.
","나는 책에 눌려 허리를 펴지 못하였다.
"
"Tank you for your letter of May 25 and your kind offer of the post of accountant.
","당신이 5월 25일에 보내 주신 편지와 본인을 회계업무를 맡도록 뽑아 주신 것에 대해 매우 감사드립니다.
"
"Dark clouds were brooding over the city.
","먹구름은 그 도시의 상공을 덮었다.
"
"A loser takes all.
","물러남으로 들어간다. ; 패배 속에서 승리를 취한다. ; 실패는 성공의 어머니이다.
"
"Modesty helps one to go forward;whereas conceit makes one lag behind.
","겸손은 사람을 진보하게 하고 오만은 사람을 퇴보시킨다.
"
"She inquired for the road to the station.
","그녀는 정거장으로 가는 길을 문의하였다.
"
"The play was well reviewed in all the newspapers.
","이 연극은 모든 신문의 일치된 호평을 받았다.
"
"I detest being interrupted.
","나는 다른 사람이 말참견하는 것을 몹시 싫어한다.
"
"We have logged up a remarkable series of gains in technical innovation.
","우리는 이미 기술 혁신 방면에 있어서 일련의 주목할 만한 성과를 거두었다.
"
"We invited our new neighbours to dinner as a gesture of friendship.
","우리는 새 이웃을 식사에 초대함으로써 우의를 표했다.
"
"I cannot comprehend this phrase.
","나는 이 구를 이해할 수 없다.
"
"They like your house,she said,and love the garden.
","그녀는 그들이 당신의 집을 좋아하는데 특히 그 화원을 좋아한다고 말했다.
"
"You don't have the right answer,but you're on the right lines.
","너의 답은 틀렸지만 방법은 맞았다.
"
"Mind the step outside the door.
","문밖의 층계를 조심해라.
"
"I won't wear a crumpled dress.
","나는 주름진 옷을 입고 싶지 않다.
"
"Our neighbour is minding our dog while we're on holiday.
","우리가 휴가를 보내는 동안 이웃이 우리의 개를 돌보아 준다.
"
"He discovered the girl to be his real daughter.
","그는 그 여자아이가 자신의 친딸임을 발견했다.
"
"I can't wade or swim ;can you put me across?
","나는 물을 걸어서 건너거나 수영을 하지 못한다. 네가 나를 반대편 기슭까지 데려다 줄 수 있겠니?
"
"Which one of those men is Mr.Taylor?
","그 사람들 중에 어느 분이 테일러씨입니까?
"
"He undressed the baby and put her in the bath.
","그는 아이의 옷을 벗기고, 아기를 욕조에 놓았다.
"
"My nose has been blocked up.
","코가 막혔다.
"
"Jim seems unable to hold down a job for more than a few weeks.
","Jim은 항상 한 가지 일을 몇 주일 이상 유지하지 못하는 것 같다.
"
"They had to skimp to send their sons to college.
","그는 아들을 대학에 보내기 위해 절약해야 한다.
"
"The rain redoubled.
","비가 아주 심하게 내렸다.
"
"A good idea soaked into that veteran worker.
","그 노련한 인부의 머리 속에 좋은 생각이 하나 떠올랐다.
"
"He found a dog abondoned in the wood.
","그는 개 한 마리가 숲속에 버려지는 것을 발견했다.
"
"I appointed Mr.White as my successor.
","나는 화이트선생에게 나의 교제자가 되라고 지시했다.
"
"The two words are used interchangeably.
","이 두 단어는 교환해서 사용할 수 있다.
"
"He'll see you safely in.
","그가 너를 안전지대로 들어가게 할 것이다.
"
"What the hell have I done with my keys?.
","내가 도대체 열쇠를 어디에서 잃어버렸지?
"
"That wonderful voice is forever ensky him.
","그러한 아름다운 목소리는 그로 하여금 영원히 몸이 하늘에 떠 있는 듯한 느낌을 갖게 했다.
"
"They happened to pick up each other in a park the day before yesterday.
","그들은 그저께 한 공원에서 우연히 사귀었다.
"
"He has hashed up the whole plan.
","그는 계획 전부를 망쳤다.
"
"Drums were pounding in the distance.
","먼 곳에서 북소리가 동동 하고 울리고 있다.
"
"The team notched up their third victory in a row.
","이 팀은 연속 세 차례의 승리를 거두었다.
"
"It is near our school.
","우리집은 학교에서 가깝다.
"
"It soon came out that Peter and Alice were going to get married.
","얼마 안 있어 피터와 앨리스가 결혼할 거라는 소식을 알았다.
"
"Legends about him are legion.
","그에 관한 소문은 너무 많아서 일일이 다 열거할 수 없다.
"
"""She comes to about here on me,"" he said and indicated his chin.
","그녀의 키는 아마 내 여기에 달 것이다."" 그는 자기의 턱을 가리키며 말했다.
"
"What sort of food do you like best?
","너는 어떠한 음식을 먹는 것을 가장 좋아하니?
"
"Many firms compensate their workers if they are hurt at work.
","많은 회사들은 노동자가 업무 상해를 받았을 때, 보상을 해준다.
"
"She disguised herself as a man.
","그녀는 남자로 분장한 남장 여자다.
"
"When I woke up,I found myself in hospital.
","내가 깨어났을 때 내가 병원에 있다는 것을 알았다.
"
"Where has my hat got to?
","내 모자 어디 갔어?
"
"The vehicles passing over put stress on the material of the bridge.
","다리를 지나는 차량은 교량의 재료에 중압을 가하였다.
"
"She was entranced to see him perform.
","그가 연기할 때 그녀는 넋을 놓고 봤다. 
"
"After many attempts to climb it,the mountain was conquered in 1982.
","사람들은 여러 차례의 등반을 거쳐서 마침내 1982년에 이 높은 산을 정복했다.
"
"Mr.Wang gets back tonight.
","왕선생은 오늘 저녁에 돌아온다.
"
"It must be very costly to keep up a large house like this.
","이렇게 큰 집을 수리하려면 분명히 많은 돈이 들 것이다.
"
"The best way is by air; the next best is by train.
","가장 좋은 방법은 비행기를 타는 것이고, 그 다음은 기차를 타는 것이다.
"
"Thoughts ran through his mind.
","그의 머리 속에서 생각들이 번쩍였다.
"
"I got the bird first shot.
","나는 한방에 그 새를 쏘았다.
"
"due to the heavy snow the railroad was blocked.
","큰눈으로, 그 철로가 막혔다.
"
"If you need any help,I am at your service.
","만약 당신이 도움을 필요로 한다면, 나는 수시로 당신의 분부를 들을 수 있습니다.
"
"The situation seems hopeless of improvement.
","사태는 개선될 희망이 없는 것 같다.
"
"He quizzed me about my private life.
","그는 호기심을 가지고 나의 사생활을 탐문했다.
"
"I saw the flames consuming the whole building.
","나는 화염이 건축물 전체를 삼키는 것을 보았다.
"
"The wall was laid up in bricks.
","이 벽은 벽돌로 쌓은 것이다.
"
"He muttered that he would not agree with me.
","그는 그가 나를 찬성하지 않는다고 중얼거렸다.
"
"The air force commander genned his men up for the mission.
","공군 지휘관은 이 임무의 구체적인 구체적인 요구를 부하에게 알렸다.
"
"The countess sailed in while they were talking.
","그들이 이야기를 하고 있을 때, 백작부인이 점잖게 걸어 들어왔다.
"
"We must keep to the main point and not talk about side issues.
","우리는 요점을 다잡아서, 지엽적인 문제를 논하지 말아야 한다.
"
"The money was at my disposal.
","이 돈은 내 자유대로 사용한다.
"
"The cows were twitching their tails to drive off the flies.
","소가 꼬리를 실룩거려서 파리를 쫓아냈다.
"
"His son's achievements obscured his own.
","그의 아들의 성적이 그로 하여금 자신의 부족함을 느끼게했다.
"
"David has talked of you so often,and with such affection,that I'm looking forward to meeting you.
","너에 대해 얘기하면, 그는 너의 우정에 대하여 말과 표현에 넘쳐나, 나는 당신을 보기를 원한다.
"
"A verbal message will suffice.
","입으로 전해 주면 된다.
"
"We waited at the station in anticipation of her arrival.
","우리는 정거장에서 그녀가 도착하기를 기다린다.
"
"You said some very belligerent things--were you trying to start a fight?
","네가 충분히 도전적인 말들을 하다니-- 너는 싸우고 싶으냐?
"
"He doesn't usually carry much money on him.
","그는 보통 신변에 많은 돈을 지니지 않는다.
"
"As the discussion got more and more heated Aunt Li also jumped in.
","토론이 갈수록 열기를 더해갈 때, 이씨 아줌마도 적극적으로 참가했다.
"
"The dammed stream backed up and flooded the meadow.
","댐으로 막힌 하류의 수위가 상승하여 부근의 초지가 잠겼다.
"
"The rain kept up all night.
","비가 밤새도록 그치지 않는다.
"
"I missed seeing the sight.
","나는 그 광경을 볼 수 없었다.
"
"Is this lecture free or do we have to pay?.
","이 강연은 무료입니까, 아니면 돈을 내야 합니까?
"
"He fetched down two birds from the tree.
","그는 나무위로부터 두 마리의 새를 맞혀 떨어뜨렸다.
"
"Young people like yourselves must work.
","너희 같은 젊은 사람들은 반드시 일해야 한다.
"
"The news soon got round.
","그 소식은 바로 전해졌다.
"
"Don't halloo till you are out of the wood.
","위기를 벗어날 때까지는 안심하지 말아라.
"
"Someone shouted ""Fire"",but it was a false alarm and there was no danger.
","누군가가 ""불이야""라고 소리쳤지만, 사실은 괜한 놀람이지, 결코 위험하지 않다.
"
"These apples will be fit to eat in a few days.
","이 사과들은 다시 3일 지난 후에 먹기에 알맞다.
"
